event_id,city,event_date,week_number,month,is_monsoon_season,rainfall_mm_24h,temperature_celsius,heat_index_celsius,aqi_value,curfew_imposed,curfew_hours,flood_detected,trigger_rain,trigger_heat,trigger_aqi,trigger_flood,trigger_curfew,any_trigger_fired,disrupted_hours,n_affected_zones,affected_zone_ids
E001089,Kolkata,2026-11-30,153,11,False,0.0,22.3,31.1,311.2,False,0,False,False,False,False,False,False,False,0,0,
E001090,Kolkata,2026-12-07,154,12,False,0.0,24.7,31.7,323.4,False,0,False,False,False,False,False,False,False,0,0,
E001091,Kolkata,2026-12-14,155,12,False,0.0,27.2,30.4,280.6,False,0,False,False,False,False,False,False,False,0,0,
E001092,Kolkata,2026-12-21,156,12,False,0.0,21.7,27.3,355.2,False,0,False,False,False,False,False,False,False,0,0,
E001093,Ahmedabad,2024-01-01,1,1,False,0.0,25.2,29.7,258.7,True,21,False,False,False,False,False,True,True,21,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001094,Ahmedabad,2024-01-08,2,1,False,0.0,19.7,28.1,219.9,False,0,False,False,False,False,False,False,False,0,0,
E001095,Ahmedabad,2024-01-15,3,1,False,0.0,26.1,34.7,264.9,False,0,False,False,False,False,False,False,False,0,0,
E001096,Ahmedabad,2024-01-22,4,1,False,0.0,18.3,22.0,252.7,False,0,False,False,False,False,False,False,False,0,0,
E001097,Ahmedabad,2024-01-29,5,1,False,0.0,24.0,32.3,200.2,False,0,False,False,False,False,False,False,False,0,0,
E001098,Ahmedabad,2024-02-05,6,2,False,0.0,23.6,25.7,258.5,False,0,False,False,False,False,False,False,False,0,0,
E001099,Ahmedabad,2024-02-12,7,2,False,0.0,19.1,27.0,254.3,False,0,False,False,False,False,False,False,False,0,0,
E001100,Ahmedabad,2024-02-19,8,2,False,0.0,21.4,25.0,281.0,False,0,False,False,False,False,False,False,False,0,0,
E001101,Ahmedabad,2024-02-26,9,2,False,0.0,20.9,28.6,271.0,False,0,False,False,False,False,False,False,False,0,0,
E001102,Ahmedabad,2024-03-04,10,3,False,0.0,26.2,35.5,135.0,False,0,False,False,False,False,False,False,False,0,0,
E001103,Ahmedabad,2024-03-11,11,3,False,0.0,21.5,27.0,118.5,False,0,False,False,False,False,False,False,False,0,0,
E001104,Ahmedabad,2024-03-18,12,3,False,0.0,21.5,28.6,169.7,False,0,False,False,False,False,False,False,False,0,0,
E001105,Ahmedabad,2024-03-25,13,3,False,0.0,24.6,27.0,196.5,False,0,False,False,False,False,False,False,False,0,0,
E001106,Ahmedabad,2024-04-01,14,4,False,0.0,23.2,30.7,147.4,False,0,False,False,False,False,False,False,False,0,0,
E001107,Ahmedabad,2024-04-08,15,4,False,0.0,26.1,32.0,172.2,False,0,False,False,False,False,False,False,False,0,0,
E001108,Ahmedabad,2024-04-15,16,4,False,0.0,26.3,31.4,138.3,False,0,False,False,False,False,False,False,False,0,0,
E001109,Ahmedabad,2024-04-22,17,4,False,0.0,24.7,27.9,141.6,False,0,False,False,False,False,False,False,False,0,0,
E001110,Ahmedabad,2024-04-29,18,4,False,0.0,26.8,29.0,204.4,False,0,False,False,False,False,False,False,False,0,0,
E001111,Ahmedabad,2024-05-06,19,5,False,168.7,29.4,38.1,133.8,False,0,True,True,False,False,True,False,True,7,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001112,Ahmedabad,2024-05-13,20,5,False,0.0,34.1,37.0,142.7,False,0,False,False,False,False,False,False,False,0,0,
E001113,Ahmedabad,2024-05-20,21,5,False,0.0,31.1,35.3,162.9,False,0,False,False,False,False,False,False,False,0,0,
E001114,Ahmedabad,2024-05-27,22,5,False,0.0,29.9,37.7,107.5,False,0,False,False,False,False,False,False,False,0,0,
E001115,Ahmedabad,2024-06-03,23,6,True,55.3,29.9,35.0,122.2,False,0,False,False,False,False,False,False,False,0,0,
E001116,Ahmedabad,2024-06-10,24,6,True,44.4,28.1,38.1,87.9,False,0,False,False,False,False,False,False,False,0,0,
E001117,Ahmedabad,2024-06-17,25,6,True,0.0,37.1,45.1,94.8,False,0,False,False,False,False,False,False,False,0,0,
E001118,Ahmedabad,2024-06-24,26,6,True,49.6,32.3,35.3,115.5,False,0,False,False,False,False,False,False,False,0,0,
E001119,Ahmedabad,2024-07-01,27,7,True,0.0,31.7,37.9,110.4,False,0,False,False,False,False,False,False,False,0,0,
E001120,Ahmedabad,2024-07-08,28,7,True,74.3,36.4,44.7,65.1,False,0,True,True,False,False,True,False,True,6,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001121,Ahmedabad,2024-07-15,29,7,True,0.0,31.6,34.2,96.6,True,10,False,False,False,False,False,True,True,10,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001122,Ahmedabad,2024-07-22,30,7,True,0.0,31.3,41.1,105.7,False,0,False,False,False,False,False,False,False,0,0,
E001123,Ahmedabad,2024-07-29,31,7,True,11.7,34.2,40.6,119.4,False,0,False,False,False,False,False,False,False,0,0,
E001124,Ahmedabad,2024-08-05,32,8,True,7.0,36.3,41.1,77.9,False,0,False,False,False,False,False,False,False,0,0,
E001125,Ahmedabad,2024-08-12,33,8,True,89.7,29.6,35.6,97.9,False,0,False,True,False,False,False,False,True,6,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001126,Ahmedabad,2024-08-19,34,8,True,40.1,33.9,36.8,115.9,False,0,False,False,False,False,False,False,False,0,0,
E001127,Ahmedabad,2024-08-26,35,8,True,0.0,24.1,26.6,115.3,False,0,False,False,False,False,False,False,False,0,0,
E001128,Ahmedabad,2024-09-02,36,9,True,0.0,32.4,38.4,110.2,False,0,False,False,False,False,False,False,False,0,0,
E001129,Ahmedabad,2024-09-09,37,9,True,0.0,29.8,39.3,101.5,False,0,False,False,False,False,False,False,False,0,0,
E001130,Ahmedabad,2024-09-16,38,9,True,130.7,32.6,37.6,103.8,False,0,False,True,False,False,False,False,True,7,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001131,Ahmedabad,2024-09-23,39,9,True,0.0,30.0,39.8,153.3,False,0,False,False,False,False,False,False,False,0,0,
E001132,Ahmedabad,2024-09-30,40,9,True,0.0,33.0,38.0,107.0,False,0,False,False,False,False,False,False,False,0,0,
E001133,Ahmedabad,2024-10-07,41,10,True,0.0,26.5,35.8,131.3,False,0,False,False,False,False,False,False,False,0,0,
E001134,Ahmedabad,2024-10-14,42,10,True,0.0,32.3,35.9,32.2,False,0,False,False,False,False,False,False,False,0,0,
E001135,Ahmedabad,2024-10-21,43,10,True,0.0,32.1,39.1,70.9,False,0,False,False,False,False,False,False,False,0,0,
E001136,Ahmedabad,2024-10-28,44,10,True,0.0,28.5,36.1,138.2,False,0,False,False,False,False,False,False,False,0,0,
E001137,Ahmedabad,2024-11-04,45,11,False,8.4,25.4,33.5,204.9,False,0,False,False,False,False,False,False,False,0,0,
E001138,Ahmedabad,2024-11-11,46,11,False,0.0,26.6,29.7,212.6,False,0,False,False,False,False,False,False,False,0,0,
E001139,Ahmedabad,2024-11-18,47,11,False,0.0,25.1,27.9,178.7,False,0,False,False,False,False,False,False,False,0,0,
E001140,Ahmedabad,2024-11-25,48,11,False,0.0,26.5,33.8,279.7,False,0,False,False,False,False,False,False,False,0,0,
E001141,Ahmedabad,2024-12-02,49,12,False,0.0,20.2,22.7,248.7,False,0,False,False,False,False,False,False,False,0,0,
E001142,Ahmedabad,2024-12-09,50,12,False,0.0,18.5,28.2,317.5,False,0,False,False,False,False,False,False,False,0,0,
E001143,Ahmedabad,2024-12-16,51,12,False,0.0,21.9,28.5,194.6,False,0,False,False,False,False,False,False,False,0,0,
E001144,Ahmedabad,2024-12-23,52,12,False,0.0,24.4,33.1,237.5,False,0,False,False,False,False,False,False,False,0,0,
E001145,Ahmedabad,2024-12-30,53,12,False,0.0,21.6,30.7,256.9,False,0,False,False,False,False,False,False,False,0,0,
E001146,Ahmedabad,2025-01-06,54,1,False,0.0,24.5,26.7,244.5,False,0,False,False,False,False,False,False,False,0,0,
E001147,Ahmedabad,2025-01-13,55,1,False,0.0,22.3,29.1,298.9,False,0,False,False,False,False,False,False,False,0,0,
E001148,Ahmedabad,2025-01-20,56,1,False,0.0,22.8,28.8,275.6,False,0,False,False,False,False,False,False,False,0,0,
E001149,Ahmedabad,2025-01-27,57,1,False,0.0,22.2,27.8,340.6,False,0,False,False,False,False,False,False,False,0,0,
E001150,Ahmedabad,2025-02-03,58,2,False,0.0,26.7,36.6,247.5,False,0,False,False,False,False,False,False,False,0,0,
E001151,Ahmedabad,2025-02-10,59,2,False,0.0,24.0,32.3,242.8,False,0,False,False,False,False,False,False,False,0,0,
E001152,Ahmedabad,2025-02-17,60,2,False,0.0,20.9,30.3,265.2,False,0,False,False,False,False,False,False,False,0,0,
E001153,Ahmedabad,2025-02-24,61,2,False,0.0,21.0,23.2,310.1,False,0,False,False,False,False,False,False,False,0,0,
E001154,Ahmedabad,2025-03-03,62,3,False,0.0,24.5,27.0,164.4,False,0,False,False,False,False,False,False,False,0,0,
E001155,Ahmedabad,2025-03-10,63,3,False,0.0,31.9,35.1,73.0,False,0,False,False,False,False,False,False,False,0,0,
E001156,Ahmedabad,2025-03-17,64,3,False,0.0,32.6,40.7,173.5,False,0,False,False,False,False,False,False,False,0,0,
E001157,Ahmedabad,2025-03-24,65,3,False,0.0,23.6,25.7,122.3,True,12,False,False,False,False,False,True,True,12,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001158,Ahmedabad,2025-03-31,66,3,False,0.0,24.4,29.1,157.5,False,0,False,False,False,False,False,False,False,0,0,
E001159,Ahmedabad,2025-04-07,67,4,False,0.0,28.5,32.0,109.6,False,0,False,False,False,False,False,False,False,0,0,
E001160,Ahmedabad,2025-04-14,68,4,False,0.0,25.5,33.6,132.0,False,0,False,False,False,False,False,False,False,0,0,
E001161,Ahmedabad,2025-04-21,69,4,False,0.0,29.5,35.6,85.8,False,0,False,False,False,False,False,False,False,0,0,
E001162,Ahmedabad,2025-04-28,70,4,False,0.0,33.8,43.0,81.4,False,0,False,False,False,False,False,False,False,0,0,
E001163,Ahmedabad,2025-05-05,71,5,False,0.0,35.2,41.0,175.2,False,0,False,False,False,False,False,False,False,0,0,
E001164,Ahmedabad,2025-05-12,72,5,False,0.0,30.8,39.5,130.8,False,0,False,False,False,False,False,False,False,0,0,
E001165,Ahmedabad,2025-05-19,73,5,False,0.0,29.2,35.4,125.9,False,0,False,False,False,False,False,False,False,0,0,
E001166,Ahmedabad,2025-05-26,74,5,False,0.0,31.5,35.2,193.3,False,0,False,False,False,False,False,False,False,0,0,
E001167,Ahmedabad,2025-06-02,75,6,True,51.4,30.0,37.0,96.4,False,0,False,False,False,False,False,False,False,0,0,
E001168,Ahmedabad,2025-06-09,76,6,True,23.8,35.9,43.4,133.9,False,0,False,False,False,False,False,False,False,0,0,
E001169,Ahmedabad,2025-06-16,77,6,True,177.8,33.0,38.2,130.8,False,0,True,True,False,False,True,False,True,5,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001170,Ahmedabad,2025-06-23,78,6,True,0.0,34.0,40.1,98.2,False,0,False,False,False,False,False,False,False,0,0,
E001171,Ahmedabad,2025-06-30,79,6,True,0.0,37.2,40.4,82.1,False,0,False,False,False,False,False,False,False,0,0,
E001172,Ahmedabad,2025-07-07,80,7,True,0.0,36.8,42.9,145.4,False,0,False,False,False,False,False,False,False,0,0,
E001173,Ahmedabad,2025-07-14,81,7,True,53.5,30.5,39.0,66.1,False,0,False,False,False,False,False,False,False,0,0,
E001174,Ahmedabad,2025-07-21,82,7,True,91.8,32.1,36.2,82.7,False,0,True,True,False,False,True,False,True,5,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001175,Ahmedabad,2025-07-28,83,7,True,0.0,29.6,34.5,199.1,False,0,False,False,False,False,False,False,False,0,0,
E001176,Ahmedabad,2025-08-04,84,8,True,0.0,31.1,39.9,97.3,False,0,False,False,False,False,False,False,False,0,0,
E001177,Ahmedabad,2025-08-11,85,8,True,20.0,31.9,37.8,76.1,False,0,False,False,False,False,False,False,False,0,0,
E001178,Ahmedabad,2025-08-18,86,8,True,115.2,33.1,42.1,114.8,False,0,True,True,False,False,True,False,True,8,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001179,Ahmedabad,2025-08-25,87,8,True,45.5,31.4,33.7,95.3,False,0,False,False,False,False,False,False,False,0,0,
E001180,Ahmedabad,2025-09-01,88,9,True,0.0,31.8,39.1,65.3,False,0,False,False,False,False,False,False,False,0,0,
E001181,Ahmedabad,2025-09-08,89,9,True,0.0,29.1,38.4,80.0,False,0,False,False,False,False,False,False,False,0,0,
E001182,Ahmedabad,2025-09-15,90,9,True,0.0,34.4,42.2,46.3,False,0,False,False,False,False,False,False,False,0,0,
E001183,Ahmedabad,2025-09-22,91,9,True,0.0,31.8,37.7,99.8,True,7,False,False,False,False,False,True,True,7,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001184,Ahmedabad,2025-09-29,92,9,True,0.0,27.9,31.1,95.1,False,0,False,False,False,False,False,False,False,0,0,
E001185,Ahmedabad,2025-10-06,93,10,True,172.3,25.5,29.6,128.5,False,0,True,True,False,False,True,False,True,4,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001186,Ahmedabad,2025-10-13,94,10,True,44.0,22.8,27.5,110.3,True,14,False,False,False,False,False,True,True,14,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001187,Ahmedabad,2025-10-20,95,10,True,0.0,27.3,35.7,121.4,False,0,False,False,False,False,False,False,False,0,0,
E001188,Ahmedabad,2025-10-27,96,10,True,0.0,24.5,30.0,68.2,False,0,False,False,False,False,False,False,False,0,0,
E001189,Ahmedabad,2025-11-03,97,11,False,0.0,22.9,29.8,264.3,False,0,False,False,False,False,False,False,False,0,0,
E001190,Ahmedabad,2025-11-10,98,11,False,0.0,23.5,27.0,259.9,False,0,False,False,False,False,False,False,False,0,0,
E001191,Ahmedabad,2025-11-17,99,11,False,0.0,28.1,30.9,232.7,False,0,False,False,False,False,False,False,False,0,0,
E001192,Ahmedabad,2025-11-24,100,11,False,0.0,29.6,37.4,260.7,False,0,False,False,False,False,False,False,False,0,0,
E001193,Ahmedabad,2025-12-01,101,12,False,0.0,20.2,26.5,187.1,False,0,False,False,False,False,False,False,False,0,0,
E001194,Ahmedabad,2025-12-08,102,12,False,0.0,19.3,25.9,222.7,False,0,False,False,False,False,False,False,False,0,0,
E001195,Ahmedabad,2025-12-15,103,12,False,0.0,17.9,27.8,192.8,False,0,False,False,False,False,False,False,False,0,0,
E001196,Ahmedabad,2025-12-22,104,12,False,0.0,24.0,30.0,241.8,False,0,False,False,False,False,False,False,False,0,0,
E001197,Ahmedabad,2025-12-29,105,12,False,0.0,21.8,28.2,289.9,False,0,False,False,False,False,False,False,False,0,0,
E001198,Ahmedabad,2026-01-05,106,1,False,0.0,19.2,25.6,258.1,False,0,False,False,False,False,False,False,False,0,0,
E001199,Ahmedabad,2026-01-12,107,1,False,0.0,22.4,31.2,290.4,False,0,False,False,False,False,False,False,False,0,0,
E001200,Ahmedabad,2026-01-19,108,1,False,0.0,23.1,32.9,239.3,False,0,False,False,False,False,False,False,False,0,0,
E001201,Ahmedabad,2026-01-26,109,1,False,0.0,24.7,32.5,252.8,False,0,False,False,False,False,False,False,False,0,0,
E001202,Ahmedabad,2026-02-02,110,2,False,0.0,22.4,25.9,268.3,False,0,False,False,False,False,False,False,False,0,0,
E001203,Ahmedabad,2026-02-09,111,2,False,0.0,20.8,30.0,224.6,True,22,False,False,False,False,False,True,True,22,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001204,Ahmedabad,2026-02-16,112,2,False,30.9,16.6,24.3,272.6,False,0,False,False,False,False,False,False,False,0,0,
E001205,Ahmedabad,2026-02-23,113,2,False,0.0,23.4,30.8,217.8,False,0,False,False,False,False,False,False,False,0,0,
E001206,Ahmedabad,2026-03-02,114,3,False,0.0,24.8,28.2,132.8,False,0,False,False,False,False,False,False,False,0,0,
E001207,Ahmedabad,2026-03-09,115,3,False,0.0,24.0,32.1,149.3,False,0,False,False,False,False,False,False,False,0,0,
E001208,Ahmedabad,2026-03-16,116,3,False,0.0,22.5,30.5,157.4,False,0,False,False,False,False,False,False,False,0,0,
E001209,Ahmedabad,2026-03-23,117,3,False,0.0,25.8,33.4,164.2,False,0,False,False,False,False,False,False,False,0,0,
E001210,Ahmedabad,2026-03-30,118,3,False,0.0,25.7,34.8,105.4,False,0,False,False,False,False,False,False,False,0,0,
E001211,Ahmedabad,2026-04-06,119,4,False,0.0,26.9,32.2,164.3,False,0,False,False,False,False,False,False,False,0,0,
E001212,Ahmedabad,2026-04-13,120,4,False,0.0,31.6,34.6,105.5,False,0,False,False,False,False,False,False,False,0,0,
E001213,Ahmedabad,2026-04-20,121,4,False,109.7,23.9,26.5,141.8,False,0,True,True,False,False,True,False,True,6,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001214,Ahmedabad,2026-04-27,122,4,False,0.0,28.3,34.7,90.6,True,14,False,False,False,False,False,True,True,14,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001215,Ahmedabad,2026-05-04,123,5,False,0.0,33.6,42.8,155.6,False,0,False,False,False,False,False,False,False,0,0,
E001216,Ahmedabad,2026-05-11,124,5,False,0.0,30.0,36.9,130.4,False,0,False,False,False,False,False,False,False,0,0,
E001217,Ahmedabad,2026-05-18,125,5,False,0.0,30.5,32.5,108.9,False,0,False,False,False,False,False,False,False,0,0,
E001218,Ahmedabad,2026-05-25,126,5,False,196.0,28.7,35.6,128.8,False,0,True,True,False,False,True,False,True,8,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001219,Ahmedabad,2026-06-01,127,6,True,18.8,36.9,39.7,122.1,False,0,False,False,False,False,False,False,False,0,0,
E001220,Ahmedabad,2026-06-08,128,6,True,60.5,32.1,36.8,70.6,False,0,False,False,False,False,False,False,False,0,0,
E001221,Ahmedabad,2026-06-15,129,6,True,0.0,28.6,34.5,72.1,False,0,False,False,False,False,False,False,False,0,0,
E001222,Ahmedabad,2026-06-22,130,6,True,14.1,35.1,44.5,106.3,False,0,False,False,False,False,False,False,False,0,0,
E001223,Ahmedabad,2026-06-29,131,6,True,0.0,35.3,38.0,87.3,False,0,False,False,False,False,False,False,False,0,0,
E001224,Ahmedabad,2026-07-06,132,7,True,31.2,35.1,40.7,95.9,False,0,False,False,False,False,False,False,False,0,0,
E001225,Ahmedabad,2026-07-13,133,7,True,0.0,34.1,43.7,89.6,False,0,False,False,False,False,False,False,False,0,0,
E001226,Ahmedabad,2026-07-20,134,7,True,0.0,36.5,43.0,111.2,False,0,False,False,False,False,False,False,False,0,0,
E001227,Ahmedabad,2026-07-27,135,7,True,24.5,31.1,33.6,59.8,False,0,False,False,False,False,False,False,False,0,0,
E001228,Ahmedabad,2026-08-03,136,8,True,72.6,27.8,32.6,130.6,False,0,True,True,False,False,True,False,True,6,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001229,Ahmedabad,2026-08-10,137,8,True,0.0,34.5,41.0,115.7,False,0,False,False,False,False,False,False,False,0,0,
E001230,Ahmedabad,2026-08-17,138,8,True,0.0,36.4,40.5,37.3,False,0,False,False,False,False,False,False,False,0,0,
E001231,Ahmedabad,2026-08-24,139,8,True,0.0,33.7,37.0,130.4,False,0,False,False,False,False,False,False,False,0,0,
E001232,Ahmedabad,2026-08-31,140,8,True,0.0,30.8,33.8,57.0,False,0,False,False,False,False,False,False,False,0,0,
E001233,Ahmedabad,2026-09-07,141,9,True,0.0,32.8,39.5,129.5,False,0,False,False,False,False,False,False,False,0,0,
E001234,Ahmedabad,2026-09-14,142,9,True,0.0,28.7,37.1,87.8,False,0,False,False,False,False,False,False,False,0,0,
E001235,Ahmedabad,2026-09-21,143,9,True,0.0,39.3,47.0,59.8,False,0,False,False,False,False,False,False,False,0,0,
E001236,Ahmedabad,2026-09-28,144,9,True,0.0,36.0,40.6,75.7,False,0,False,False,False,False,False,False,False,0,0,
E001237,Ahmedabad,2026-10-05,145,10,True,186.6,27.2,30.8,151.8,False,0,True,True,False,False,True,False,True,8,8,Z0088|Z0089|Z0090|Z0091|Z0092|Z0093|Z0094|Z0095
E001238,Ahmedabad,2026-10-12,146,10,True,0.0,23.7,27.6,96.9,False,0,False,False,False,False,False,False,False,0,0,
E001239,Ahmedabad,2026-10-19,147,10,True,25.2,30.5,32.6,62.8,False,0,False,False,False,False,False,False,False,0,0,
E001240,Ahmedabad,2026-10-26,148,10,True,0.0,28.0,37.5,61.4,False,0,False,False,False,False,False,False,False,0,0,
E001241,Ahmedabad,2026-11-02,149,11,False,0.0,28.2,37.4,241.1,False,0,False,False,False,False,False,False,False,0,0,
E001242,Ahmedabad,2026-11-09,150,11,False,0.0,28.4,33.2,252.1,False,0,False,False,False,False,False,False,False,0,0,
E001243,Ahmedabad,2026-11-16,151,11,False,0.0,23.0,32.1,334.0,False,0,False,False,False,False,False,False,False,0,0,
E001244,Ahmedabad,2026-11-23,152,11,False,0.0,20.8,29.4,153.2,False,0,False,False,False,False,False,False,False,0,0,
E001245,Ahmedabad,2026-11-30,153,11,False,0.0,31.5,41.3,312.0,False,0,False,False,False,False,False,False,False,0,0,
E001246,Ahmedabad,2026-12-07,154,12,False,0.0,25.7,35.2,200.3,False,0,False,False,False,False,False,False,False,0,0,
E001247,Ahmedabad,2026-12-14,155,12,False,0.0,23.0,26.2,220.2,False,0,False,False,False,False,False,False,False,0,0,
E001248,Ahmedabad,2026-12-21,156,12,False,0.0,24.5,26.7,190.3,False,0,False,False,False,False,False,False,False,0,0,
