claim_id,policy_id,worker_id,event_id,city,zone_id,claim_date,week_number,trigger_type,rainfall_mm,aqi_value,temperature,curfew_imposed,disrupted_hours,gps_in_affected_zone,gps_spoof_detected,delivery_activity_detected,duplicate_claim,eligibility_passed,new_registration_fraud,abnormal_claim_freq,fraud_risk_score,is_fraud_ground_truth,claim_status,payout_amount,processing_time_mins,n_platforms_verified,weekly_earnings_avg,premium_paid
C0004913,P0041717,W002759,E000318,Mumbai,Z0032,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.056,False,Auto_Approved,753.25,4.0,3,4958.9,200.0
C0004914,P0041726,W002760,E000938,Kolkata,Z0099,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,False,True,False,False,True,False,False,0.8212,True,Flagged_Manual_Review,0.0,3.8,1,950.64,46.42
C0004915,P0041728,W002760,E000940,Kolkata,Z0099,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0594,False,Auto_Approved,221.08,9.1,1,950.64,47.99
C0004916,P0041763,W002763,E000157,Delhi,Z0022,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0077,False,Auto_Approved,768.98,10.5,1,4613.9,200.0
C0004917,P0041764,W002763,E000158,Delhi,Z0022,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0024,False,Auto_Approved,304.55,9.0,1,4613.9,200.0
C0004918,P0041765,W002763,E000159,Delhi,Z0022,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.021,False,Auto_Approved,685.23,4.4,1,4613.9,200.0
C0004919,P0041766,W002763,E000160,Delhi,Z0022,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0742,False,Auto_Approved,761.37,6.4,1,4613.9,200.0
C0004920,P0041767,W002763,E000161,Delhi,Z0022,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0552,False,Auto_Approved,761.37,8.7,1,4613.9,200.0
C0004921,P0041768,W002763,E000162,Delhi,Z0022,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0689,False,Auto_Approved,761.37,11.5,1,4613.9,200.0
C0004922,P0041771,W002763,E000165,Delhi,Z0022,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0758,False,Auto_Approved,761.37,10.3,1,4613.9,200.0
C0004923,P0041773,W002763,E000167,Delhi,Z0022,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0356,False,Auto_Approved,609.1,9.5,1,4613.9,172.52
C0004924,P0041780,W002763,E000174,Delhi,Z0022,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0779,False,Auto_Approved,609.1,6.1,1,4613.9,185.78
C0004925,P0041786,W002763,E000180,Delhi,Z0022,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.0005,False,Auto_Approved,768.98,4.7,1,4613.9,200.0
C0004926,P0041805,W002764,E001111,Ahmedabad,Z0089,2024-05-06,19,Rain|Flood,168.7,133.8,29.4,False,7,True,False,False,False,True,False,False,0.0453,False,Auto_Approved,587.07,8.3,1,3975.33,147.57
C0004927,P0041814,W002764,E001120,Ahmedabad,Z0089,2024-07-08,28,Rain|Flood,74.3,65.1,36.4,False,6,True,False,False,False,True,False,False,0.0154,False,Auto_Approved,503.21,10.1,1,3975.33,192.88
C0004928,P0041819,W002764,E001125,Ahmedabad,Z0089,2024-08-12,33,Rain,89.7,97.9,29.6,False,6,True,False,False,False,True,False,False,0.0686,False,Auto_Approved,503.21,2.7,1,3975.33,194.85
C0004929,P0041858,W002766,E000318,Mumbai,Z0040,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0312,False,Auto_Approved,642.12,3.6,2,4280.83,169.75
C0004930,P0041861,W002767,E000938,Kolkata,Z0082,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0147,False,Auto_Approved,355.72,9.5,1,3699.52,166.62
C0004931,P0041863,W002767,E000940,Kolkata,Z0082,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0655,False,Auto_Approved,177.86,6.8,1,3699.52,171.78
C0004932,P0041873,W002768,E000938,Kolkata,Z0105,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0758,False,Auto_Approved,585.01,11.2,2,4387.58,178.66
C0004933,P0041875,W002768,E000940,Kolkata,Z0105,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0301,False,Auto_Approved,292.51,4.1,2,4387.58,182.76
C0004934,P0041879,W002769,E000002,Chennai,Z0096,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,False,False,True,False,True,False,False,0.8893,True,Flagged_Manual_Review,0.0,10.9,3,3838.76,171.81
C0004935,P0041882,W002770,E000938,Kolkata,Z0105,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.058,False,Auto_Approved,394.66,11.1,1,6446.18,200.0
C0004936,P0041912,W002770,E000968,Kolkata,Z0105,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,False,0.0384,False,Auto_Approved,394.66,2.4,1,6446.18,200.0
C0004937,P0041916,W002770,E000972,Kolkata,Z0105,2024-09-02,36,Rain|Flood,111.9,156.3,26.8,False,7,True,False,False,False,True,False,False,0.0417,False,Auto_Approved,460.44,5.1,1,6446.18,200.0
C0004938,P0041923,W002770,E000979,Kolkata,Z0105,2024-10-21,43,Rain|Flood,109.7,122.0,25.5,False,4,True,False,False,False,True,False,False,0.0594,True,Auto_Approved,263.11,11.8,1,6446.18,200.0
C0004939,P0041931,W002771,E000159,Delhi,Z0013,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0256,False,Auto_Approved,693.4,9.2,2,4160.41,200.0
C0004940,P0041937,W002771,E000165,Delhi,Z0013,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,True,False,True,False,False,0.1876,True,Auto_Approved,693.4,2.1,2,4160.41,200.0
C0004941,P0041939,W002771,E000167,Delhi,Z0013,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0552,False,Auto_Approved,693.4,3.3,2,4160.41,159.65
C0004942,P0041944,W002771,E000172,Delhi,Z0013,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0115,False,Auto_Approved,577.83,5.0,2,4160.41,170.79
C0004943,P0041946,W002771,E000174,Delhi,Z0013,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.003,False,Auto_Approved,693.4,3.2,2,4160.41,176.83
C0004944,P0041991,W002776,E000157,Delhi,Z0026,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0437,False,Auto_Approved,837.27,5.1,1,5023.63,200.0
C0004945,P0041994,W002776,E000160,Delhi,Z0026,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0626,True,Auto_Approved,837.27,9.6,1,5023.63,200.0
C0004946,P0041996,W002776,E000162,Delhi,Z0026,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0185,False,Auto_Approved,837.27,3.9,1,5023.63,200.0
C0004947,P0041998,W002776,E000164,Delhi,Z0026,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0559,False,Auto_Approved,837.27,4.5,1,5023.63,200.0
C0004948,P0042001,W002776,E000167,Delhi,Z0026,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0181,True,Auto_Approved,816.85,5.3,1,5023.63,200.0
C0004949,P0042006,W002776,E000172,Delhi,Z0026,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0226,False,Auto_Approved,612.64,11.1,1,5023.63,200.0
C0004950,P0042008,W002776,E000174,Delhi,Z0026,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0243,False,Auto_Approved,816.85,8.0,1,5023.63,199.14
C0004951,P0042021,W002776,E000187,Delhi,Z0026,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0536,False,Auto_Approved,714.74,7.7,1,5023.63,200.0
C0004952,P0042024,W002776,E000190,Delhi,Z0026,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,False,0.0617,False,Auto_Approved,837.27,4.6,1,5023.63,200.0
C0004953,P0042086,W002782,E000938,Kolkata,Z0087,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0762,False,Auto_Approved,235.52,8.2,1,1177.6,59.01
C0004954,P0042101,W002782,E000953,Kolkata,Z0087,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0335,False,Auto_Approved,235.52,5.9,1,1177.6,50.08
C0004955,P0042116,W002782,E000968,Kolkata,Z0087,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,False,0.0111,False,Auto_Approved,235.52,3.6,1,1177.6,74.64
C0004956,P0042120,W002782,E000972,Kolkata,Z0087,2024-09-02,36,Rain|Flood,111.9,156.3,26.8,False,7,True,False,False,False,True,False,False,0.0099,False,Auto_Approved,235.52,5.3,1,1177.6,78.65
C0004957,P0042128,W002783,E000002,Chennai,Z0008,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0629,False,Auto_Approved,340.5,8.8,1,6078.0,200.0
C0004958,P0042133,W002784,E000938,Kolkata,Z0086,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.019,False,Auto_Approved,350.78,9.9,2,2572.4,126.07
C0004959,P0042148,W002784,E000953,Kolkata,Z0086,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,True,False,True,False,False,0.2153,True,Auto_Approved,514.48,6.1,2,2572.4,114.21
C0004960,P0042165,W002784,E000970,Kolkata,Z0086,2024-08-19,34,Rain|Flood,174.2,143.7,30.8,False,5,True,False,False,False,True,False,False,0.0479,False,Auto_Approved,292.32,5.9,2,2572.4,161.74
C0004961,P0042174,W002784,E000979,Kolkata,Z0086,2024-10-21,43,Rain|Flood,109.7,122.0,25.5,False,4,True,False,False,False,True,False,False,0.079,False,Auto_Approved,233.85,4.7,2,2572.4,163.43
C0004962,P0042183,W002784,E000988,Kolkata,Z0086,2024-12-23,52,Curfew,0.0,285.1,26.2,True,7,True,False,False,False,True,False,False,0.0537,False,Auto_Approved,409.25,10.3,2,2572.4,119.8
C0004963,P0042193,W002785,E000157,Delhi,Z0028,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,False,True,False,False,True,False,False,0.9375,True,Auto_Rejected,0.0,5.0,1,2599.19,130.52
C0004964,P0042214,W002789,E001093,Ahmedabad,Z0088,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0785,False,Auto_Approved,524.79,6.0,1,3673.5,139.39
C0004965,P0042241,W002790,E000938,Kolkata,Z0105,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0425,False,Auto_Approved,290.93,10.1,2,1454.63,65.43
C0004966,P0042260,W002793,E001093,Ahmedabad,Z0093,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0561,False,Auto_Approved,258.03,2.7,1,1290.13,50.58
C0004967,P0042268,W002794,E000938,Kolkata,Z0078,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,True,0.1815,False,Auto_Approved,505.69,4.3,1,1871.06,81.52
C0004968,P0042270,W002794,E000940,Kolkata,Z0078,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,True,0.191,False,Auto_Approved,252.85,6.6,1,1871.06,87.17
C0004969,P0042277,W002795,E000318,Mumbai,Z0036,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0118,False,Auto_Approved,368.44,10.9,1,1473.74,57.97
C0004970,P0042281,W002797,E000002,Chennai,Z0001,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0209,False,Auto_Approved,383.14,7.3,2,4022.95,172.68
C0004971,P0042297,W002798,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0574,False,Auto_Approved,376.32,10.8,1,2257.95,93.38
C0004972,P0042314,W002798,E000019,Chennai,Z0006,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0671,False,Auto_Approved,658.57,3.7,1,2257.95,89.54
C0004973,P0042329,W002799,E000157,Delhi,Z0030,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0072,False,Auto_Approved,864.66,10.6,1,4323.31,200.0
C0004974,P0042330,W002799,E000158,Delhi,Z0030,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0108,False,Auto_Approved,332.56,3.8,1,4323.31,200.0
C0004975,P0042333,W002799,E000161,Delhi,Z0030,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0367,False,Auto_Approved,831.41,10.6,1,4323.31,200.0
C0004976,P0042334,W002799,E000162,Delhi,Z0030,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0379,False,Auto_Approved,831.41,11.0,1,4323.31,200.0
C0004977,P0042339,W002799,E000167,Delhi,Z0030,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0319,False,Auto_Approved,665.12,5.6,1,4323.31,181.42
C0004978,P0042344,W002799,E000172,Delhi,Z0030,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0734,False,Auto_Approved,498.84,9.0,1,4323.31,178.28
C0004979,P0042346,W002799,E000174,Delhi,Z0030,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0146,False,Auto_Approved,665.12,9.3,1,4323.31,176.37
C0004980,P0042362,W002799,E000190,Delhi,Z0030,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,False,0.0281,False,Auto_Approved,748.27,2.7,1,4323.31,200.0
C0004981,P0042397,W002802,E001093,Ahmedabad,Z0094,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0715,False,Auto_Approved,835.44,3.6,1,4177.21,178.83
C0004982,P0042429,W002803,E000938,Kolkata,Z0078,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0059,False,Auto_Approved,560.13,6.3,2,5750.7,200.0
C0004983,P0042431,W002803,E000940,Kolkata,Z0078,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0203,False,Auto_Approved,280.07,8.7,2,5750.7,200.0
C0004984,P0042460,W002804,E000807,Pune,Z0074,2024-07-01,27,Rain|Flood,81.4,72.0,37.3,False,8,True,False,False,False,True,False,False,0.0197,False,Auto_Approved,698.27,6.0,2,3491.37,195.98
C0004985,P0042476,W002805,E000639,Hyderabad,Z0064,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,True,0.1939,False,Auto_Approved,287.46,2.4,3,1437.28,56.71
C0004986,P0042494,W002805,E000657,Hyderabad,Z0064,2024-08-12,33,Rain|Flood,117.6,116.8,42.3,False,4,True,False,False,False,True,False,True,0.194,False,Auto_Approved,287.46,4.1,3,1437.28,75.15
C0004987,P0042498,W002805,E000661,Hyderabad,Z0064,2024-09-09,37,Rain,135.7,83.8,35.9,False,7,True,False,False,False,True,False,True,0.2545,False,Auto_Approved,287.46,5.3,3,1437.28,76.83
C0004988,P0042515,W002807,E000639,Hyderabad,Z0062,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,False,0.0717,False,Auto_Approved,403.12,2.8,1,2805.71,108.46
C0004989,P0042555,W002808,E000338,Mumbai,Z0032,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,False,0.0745,False,Auto_Approved,372.35,9.5,2,4970.91,200.0
C0004990,P0042568,W002809,E000157,Delhi,Z0014,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0153,False,Auto_Approved,696.35,6.0,2,2089.06,94.03
C0004991,P0042569,W002809,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0084,False,Auto_Approved,316.52,10.0,2,2089.06,97.43
C0004992,P0042574,W002811,E000938,Kolkata,Z0086,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0439,False,Auto_Approved,468.93,3.8,2,2016.4,78.59
C0004993,P0042599,W002812,E000639,Hyderabad,Z0069,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,False,0.0341,False,Auto_Approved,298.0,8.9,1,1192.01,44.66
C0004994,P0042613,W002812,E000653,Hyderabad,Z0069,2024-07-15,29,Rain,69.0,67.3,30.5,False,3,True,False,False,False,True,False,False,0.0044,False,Auto_Approved,182.45,7.3,1,1192.01,60.37
C0004995,P0042614,W002812,E000654,Hyderabad,Z0069,2024-07-22,30,Rain,69.5,87.5,32.2,False,8,True,False,False,False,True,False,False,0.0234,False,Auto_Approved,298.0,4.1,1,1192.01,59.92
C0004996,P0042615,W002812,E000655,Hyderabad,Z0069,2024-07-29,31,Rain,81.8,51.7,32.8,False,6,True,False,False,False,True,False,False,0.0021,False,Auto_Approved,298.0,11.9,1,1192.01,59.76
C0004997,P0042617,W002812,E000657,Hyderabad,Z0069,2024-08-12,33,Rain|Flood,117.6,116.8,42.3,False,4,True,False,False,False,True,False,False,0.0766,False,Auto_Approved,243.27,5.1,1,1192.01,60.39
C0004998,P0042621,W002812,E000661,Hyderabad,Z0069,2024-09-09,37,Rain,135.7,83.8,35.9,False,7,True,False,False,False,True,False,False,0.0549,False,Auto_Approved,298.0,5.1,1,1192.01,60.09
C0004999,P0042628,W002812,E000668,Hyderabad,Z0069,2024-10-28,44,Rain,96.4,121.3,31.5,False,9,True,False,False,False,True,False,False,0.0208,False,Auto_Approved,298.0,4.6,1,1192.01,58.6
C0005000,P0042639,W002812,E000679,Hyderabad,Z0069,2025-01-13,55,Rain,193.9,159.0,19.6,False,7,True,False,False,False,True,False,False,0.0781,False,Auto_Approved,298.0,2.3,1,1192.01,43.09
C0005001,P0042645,W002813,E000318,Mumbai,Z0102,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.004,False,Auto_Approved,462.35,3.0,1,3236.44,122.63
C0005002,P0042679,W002814,E000807,Pune,Z0074,2024-07-01,27,Rain|Flood,81.4,72.0,37.3,False,8,True,False,False,False,True,False,False,0.0703,False,Auto_Approved,418.64,6.1,2,1674.58,89.14
C0005003,P0042688,W002814,E000816,Pune,Z0074,2024-09-02,36,Rain,133.7,64.1,36.7,False,3,True,False,False,False,True,False,False,0.0312,False,Auto_Approved,279.1,10.8,2,1674.58,83.09
C0005004,P0042758,W002817,E000338,Mumbai,Z0038,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,False,0.0447,False,Auto_Approved,291.72,7.6,1,3675.61,200.0
C0005005,P0042762,W002817,E000342,Mumbai,Z0038,2024-07-22,30,Rain,199.3,92.7,37.3,False,3,True,False,False,False,True,False,False,0.041,False,Auto_Approved,218.79,11.3,1,3675.61,200.0
C0005006,P0042775,W002817,E000355,Mumbai,Z0038,2024-10-21,43,Rain|Flood,170.2,119.5,33.1,False,3,True,False,False,False,True,False,False,0.0779,False,Auto_Approved,218.79,7.9,1,3675.61,200.0
C0005007,P0042778,W002818,E000002,Chennai,Z0012,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0581,False,Auto_Approved,388.27,2.7,2,4659.28,197.17
C0005008,P0042837,W002821,E000318,Mumbai,Z0040,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,False,True,False,False,True,False,False,0.7179,True,Auto_Approved,283.62,2.5,1,1701.71,77.03
C0005009,P0042867,W002827,E000157,Delhi,Z0029,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0048,False,Auto_Approved,547.15,3.6,2,3282.88,164.33
C0005010,P0042868,W002827,E000158,Delhi,Z0029,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0302,False,Auto_Approved,291.81,11.4,2,3282.88,156.51
C0005011,P0042871,W002827,E000161,Delhi,Z0029,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0424,False,Auto_Approved,547.15,6.5,2,3282.88,153.29
C0005012,P0042874,W002827,E000164,Delhi,Z0029,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0367,False,Auto_Approved,547.15,8.8,2,3282.88,153.3
C0005013,P0042875,W002827,E000165,Delhi,Z0029,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0312,False,Auto_Approved,547.15,2.4,2,3282.88,148.71
C0005014,P0042877,W002827,E000167,Delhi,Z0029,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0097,False,Auto_Approved,547.15,8.7,2,3282.88,134.69
C0005015,P0042882,W002827,E000172,Delhi,Z0029,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0057,False,Auto_Approved,437.72,11.3,2,3282.88,123.34
C0005016,P0042884,W002827,E000174,Delhi,Z0029,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0608,False,Auto_Approved,547.15,2.2,2,3282.88,137.46
C0005017,P0042890,W002827,E000180,Delhi,Z0029,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.0713,False,Auto_Approved,547.15,10.9,2,3282.88,172.5
C0005018,P0042897,W002827,E000187,Delhi,Z0029,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0418,False,Auto_Approved,510.67,10.6,2,3282.88,166.73
C0005019,P0042925,W002830,E000639,Hyderabad,Z0065,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,False,0.0426,False,Auto_Approved,403.67,7.1,1,3148.65,111.73
C0005020,P0042983,W002834,E001093,Ahmedabad,Z0092,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0666,False,Auto_Approved,854.23,5.6,3,3416.93,148.56
C0005021,P0043058,W002839,E000498,Bengaluru,Z0055,2024-07-22,30,Rain,87.5,62.9,31.0,False,9,True,False,False,False,True,False,False,0.0117,False,Auto_Approved,326.5,10.1,2,1306.0,75.12
C0005022,P0043064,W002839,E000504,Bengaluru,Z0055,2024-09-02,36,Rain,64.5,63.0,24.7,False,9,True,False,False,False,True,False,False,0.0314,False,Auto_Approved,326.5,4.0,2,1306.0,73.2
C0005023,P0043069,W002839,E000509,Bengaluru,Z0055,2024-10-07,41,Rain|Flood,70.3,83.4,27.4,False,4,False,False,False,True,True,False,False,0.8062,True,Flagged_Manual_Review,0.0,3.0,2,1306.0,71.11
C0005024,P0043089,W002842,E001093,Ahmedabad,Z0090,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0613,False,Auto_Approved,520.75,3.3,1,3124.51,133.75
C0005025,P0043091,W002843,E000158,Delhi,Z0013,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0472,False,Auto_Approved,329.03,6.9,2,1645.15,87.64
C0005026,P0043121,W002844,E000498,Bengaluru,Z0104,2024-07-22,30,Rain,87.5,62.9,31.0,False,9,True,False,False,False,True,False,False,0.0323,False,Auto_Approved,387.05,5.8,3,1548.21,86.12
